"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 05 09:15:27 UTC 2026","Tue May 05 09:15:29 UTC 2026","2272","","POST /api/v1/users/create","","Create user with empty interests array returns 201","","Create user with empty interests array returns 201",""
"passed","Tue May 05 09:19:56 UTC 2026","Tue May 05 09:19:58 UTC 2026","2205","","OPTIONS /api/v1/users/options","","OPTIONS returns 204","","OPTIONS returns 204",""
"passed","Tue May 05 09:20:00 UTC 2026","Tue May 05 09:20:03 UTC 2026","2503","","PATCH /api/v1/users/patch/:id","","Partial update firstName returns 200","","Partial update firstName returns 200",""
"passed","Tue May 05 09:16:21 UTC 2026","Tue May 05 09:16:23 UTC 2026","2269","","POST /api/v1/users/create","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR","","Create user with invalid employment status enum returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:20:39 UTC 2026","Tue May 05 09:20:41 UTC 2026","2209","","HEAD /api/v1/users/exists/:id","","HEAD non-existent user returns 404 with X-User-Exists false","","HEAD non-existent user returns 404 with X-User-Exists false",""
"passed","Tue May 05 09:17:08 UTC 2026","Tue May 05 09:17:22 UTC 2026","13530","","POST /api/v1/login","","Login with valid credentials returns 200 and token","","Login with valid credentials returns 200 and token",""
"passed","Tue May 05 09:18:16 UTC 2026","Tue May 05 09:18:30 UTC 2026","13244","","POST /api/v1/login","","Login with non-existent email returns 401 INVALID_CREDENTIALS","","Login with non-existent email returns 401 INVALID_CREDENTIALS",""
"passed","Tue May 05 09:19:45 UTC 2026","Tue May 05 09:19:45 UTC 2026","412","","POST /api/v1/mail/:token/send","","Send message returns 201 with full message object","","Send message returns 201 with full message object",""
"passed","Tue May 05 09:15:50 UTC 2026","Tue May 05 09:15:52 UTC 2026","2283","","POST /api/v1/users/create","","Create user with valid employment status returns 201","","Create user with valid employment status returns 201",""
"passed","Tue May 05 09:16:16 UTC 2026","Tue May 05 09:16:18 UTC 2026","2293","","POST /api/v1/users/create","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR","","Create user with first_name shorter than 2 chars returns 400 VALIDATION_ERROR",""
"passed","Tue May 05 09:19:39 UTC 2026","Tue May 05 09:19:40 UTC 2026","483","","POST /api/v1/users/logout/:id","","Logout with no auth header returns 401 MISSING_TOKEN","","Logout with no auth header returns 401 MISSING_TOKEN",""
"passed","Tue May 05 09:19:49 UTC 2026","Tue May 05 09:19:49 UTC 2026","219","","POST /api/v1/mail/create","","Create mailbox with valid domain returns 201","","Create mailbox with valid domain returns 201",""
"passed","Tue May 05 09:19:53 UTC 2026","Tue May 05 09:19:53 UTC 2026","695","","DELETE /api/v1/mail/:token","","Delete mailbox — GET messages also returns 404","","Delete mailbox — GET messages also returns 404",""
